<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
Сбербанк;60;20240202;130000;276.52;276.62;276.27;276.59;114809;0
Сбербанк;60;20240202;140000;276.51;276.76;276.5;276.74;109875;0
Сбербанк;60;20240202;150000;276.74;276.75;276.38;276.39;68869;0
Сбербанк;60;20240202;160000;276.39;276.74;276.32;276.73;86046;0
Сбербанк;60;20240202;170000;276.74;276.89;276.48;276.61;74191;0
Сбербанк;60;20240202;180000;276.62;276.67;276.46;276.51;73361;0
Сбербанк;60;20240202;190000;276.51;276.73;276.51;276.59;27861;0
Сбербанк;60;20240202;200000;276.59;276.73;276.5;276.54;54947;0
Сбербанк;60;20240202;210000;276.5;276.6;276.5;276.56;20892;0
Сбербанк;60;20240202;220000;276.57;276.6;276.5;276.54;35299;0
Сбербанк;60;20240202;230000;276.52;276.87;276.42;276.74;84574;0
Сбербанк;60;20240205;090000;277;277;277;277;3995;0
Сбербанк;60;20240205;100000;276.94;278;276.9;277.41;358373;0
Сбербанк;60;20240205;110000;277.4;278.57;277.4;277.9;340592;0
Сбербанк;60;20240205;120000;277.9;278.37;277.8;277.89;105392;0
Сбербанк;60;20240205;130000;277.9;278.14;277.62;278.13;96513;0
Сбербанк;60;20240205;140000;278.13;278.2;277.7;277.87;76927;0
Сбербанк;60;20240205;150000;277.87;277.88;277.43;277.53;82789;0
Сбербанк;60;20240205;160000;277.53;277.54;277.07;277.3;179419;0
Сбербанк;60;20240205;170000;277.31;278.17;277.27;278.15;148309;0
Сбербанк;60;20240205;180000;278.15;278.15;277.26;277.26;95335;0
Сбербанк;60;20240205;190000;277.68;277.76;277.34;277.74;33363;0
Сбербанк;60;20240205;200000;277.74;277.79;277.68;277.79;19534;0
Сбербанк;60;20240205;210000;277.77;277.86;277.63;277.76;25116;0
Сбербанк;60;20240205;220000;277.76;277.86;277.69;277.83;15842;0
Сбербанк;60;20240205;230000;277.84;277.87;277.71;277.84;24200;0
Сбербанк;60;20240206;090000;278;278;278;278;3490;0
Сбербанк;60;20240206;100000;278;278.4;277.84;278.12;202080;0
Сбербанк;60;20240206;110000;278.11;278.92;278.11;278.58;289836;0
Сбербанк;60;20240206;120000;278.57;278.73;277.3;277.72;235209;0
Сбербанк;60;20240206;130000;277.72;278.18;277.6;277.9;93683;0
Сбербанк;60;20240206;140000;277.86;278.2;277.7;278.06;97939;0
Сбербанк;60;20240206;150000;278.06;278.17;277.7;277.76;79746;0
Сбербанк;60;20240206;160000;277.76;278.2;277.75;278.09;51352;0
Сбербанк;60;20240206;170000;278.05;278.51;278.04;278.45;195616;0
Сбербанк;60;20240206;180000;278.45;278.86;278.34;278.75;143068;0
Сбербанк;60;20240206;190000;278.63;278.99;278.1;278.71;82879;0
Сбербанк;60;20240206;200000;278.73;278.73;278.42;278.5;29243;0
Сбербанк;60;20240206;210000;278.5;278.5;278.44;278.5;26313;0
Сбербанк;60;20240206;220000;278.5;278.5;278.42;278.5;40953;0
Сбербанк;60;20240206;230000;278.5;278.67;278.49;278.67;24620;0
Сбербанк;60;20240207;090000;278.82;278.82;278.82;278.82;2509;0
Сбербанк;60;20240207;100000;278.81;280.62;278.81;280.49;768718;0
Сбербанк;60;20240207;110000;280.49;280.98;280.11;280.98;277673;0
Сбербанк;60;20240207;120000;280.98;281.22;280.67;280.95;333650;0
Сбербанк;60;20240207;130000;280.96;282.9;280.95;282.78;773703;0
Сбербанк;60;20240207;140000;282.78;283.5;282.58;283.49;870346;0
Сбербанк;60;20240207;150000;283.49;283.5;282.65;282.93;249644;0
Сбербанк;60;20240207;160000;282.95;283.14;282.75;283;216172;0
Сбербанк;60;20240207;170000;283;283;282.52;282.57;226895;0
Сбербанк;60;20240207;180000;282.61;282.63;282.22;282.22;248305;0
Сбербанк;60;20240207;190000;282.33;282.82;282.12;282.72;85192;0
Сбербанк;60;20240207;200000;282.72;282.86;282.61;282.69;81752;0
Сбербанк;60;20240207;210000;282.69;283.43;282.65;283.41;93723;0
Сбербанк;60;20240207;220000;283.43;284;283.24;283.99;154908;0
Сбербанк;60;20240207;230000;284;284.5;283.61;284.41;154049;0
Сбербанк;60;20240208;090000;284.52;284.52;284.52;284.52;7204;0
Сбербанк;60;20240208;100000;284.56;286.24;282.4;283.16;1654352;0
Сбербанк;60;20240208;110000;283.15;283.98;282.81;283.25;413024;0
Сбербанк;60;20240208;120000;283.28;283.4;282.55;283.24;258976;0
Сбербанк;60;20240208;130000;283.25;284.17;282.62;282.93;296431;0
Сбербанк;60;20240208;140000;282.91;283.7;282.84;283.24;192171;0
Сбербанк;60;20240208;150000;283.23;283.3;282.85;282.92;142021;0
Сбербанк;60;20240208;160000;282.91;283.42;282.88;283.34;88476;0
Сбербанк;60;20240208;170000;283.35;285.35;283.35;284.42;460237;0
Сбербанк;60;20240208;180000;284.42;284.43;282.82;282.82;248598;0
Сбербанк;60;20240208;190000;282.94;283.23;282.56;282.9;169202;0
Сбербанк;60;20240208;200000;282.87;283.15;282.8;282.96;49168;0
Сбербанк;60;20240208;210000;283;283.04;281.25;282.05;316115;0
Сбербанк;60;20240208;220000;282.08;282.36;281.7;282.32;63555;0
Сбербанк;60;20240208;230000;282.29;282.59;282.07;282.17;53715;0
Сбербанк;60;20240209;090000;282.17;282.17;282.17;282.17;7749;0
Сбербанк;60;20240209;100000;282.16;283.39;281.5;281.84;639710;0
Сбербанк;60;20240209;110000;281.87;283;281.86;282.96;267210;0
Сбербанк;60;20240209;120000;282.97;283.8;282.26;283.78;276007;0
Сбербанк;60;20240209;130000;283.77;284;283.3;283.77;215890;0
Сбербанк;60;20240209;140000;283.77;283.95;283.26;283.71;155049;0
Сбербанк;60;20240209;150000;283.72;284;283.01;283.25;244177;0
Сбербанк;60;20240209;160000;283.25;283.28;282.6;283.05;116647;0
Сбербанк;60;20240209;170000;283.06;283.7;283;283.14;127994;0
Сбербанк;60;20240209;180000;283.13;283.6;282.87;283.6;115495;0
Сбербанк;60;20240209;190000;283.5;283.5;283.1;283.24;60532;0
Сбербанк;60;20240209;200000;283.24;283.3;283.04;283.3;74314;0
Сбербанк;60;20240209;210000;283.3;283.52;283.28;283.35;33656;0
Сбербанк;60;20240209;220000;283.34;283.44;283.3;283.43;28317;0
Сбербанк;60;20240209;230000;283.38;283.5;283.2;283.5;75145;0
Сбербанк;60;20240212;090000;283.66;283.66;283.66;283.66;2272;0
Сбербанк;60;20240212;100000;283.67;285.5;283.5;285.24;704310;0
Сбербанк;60;20240212;110000;285.25;285.29;284.62;284.85;280187;0
Сбербанк;60;20240212;120000;284.86;285.39;284.62;285.38;243020;0
Сбербанк;60;20240212;130000;285.39;286.89;285.38;286.16;545683;0
Сбербанк;60;20240212;140000;286.24;286.8;285.81;285.86;310507;0
Сбербанк;60;20240212;150000;285.85;286.6;285.85;286.34;202345;0
Сбербанк;60;20240212;160000;286.35;286.8;286.29;286.6;208253;0
Сбербанк;60;20240212;170000;286.59;287.35;286.4;287.26;301961;0
Сбербанк;60;20240212;180000;287.25;287.84;287.14;287.75;315244;0
Сбербанк;60;20240212;190000;287.75;287.77;287.14;287.31;114926;0
Сбербанк;60;20240212;200000;287.29;287.57;287.16;287.56;36454;0
Сбербанк;60;20240212;210000;287.57;287.63;287.22;287.27;52841;0
Сбербанк;60;20240212;220000;287.27;287.35;287.01;287.24;37929;0
Сбербанк;60;20240212;230000;287.22;287.29;287.16;287.28;33075;0
Сбербанк;60;20240213;090000;287.52;287.52;287.52;287.52;4141;0
Сбербанк;60;20240213;100000;287.52;287.85;286.15;287.59;663137;0
Сбербанк;60;20240213;110000;287.58;289;286.8;286.8;758034;0
Сбербанк;60;20240213;120000;286.79;287.29;286.6;287.1;270744;0
Сбербанк;60;20240213;130000;287.11;287.11;286.36;286.42;270876;0
Сбербанк;60;20240213;150000;286.42;286.49;285.4;286.08;254093;0
Сбербанк;60;20240213;160000;286.09;287.18;285.5;286.55;385548;0
Сбербанк;60;20240213;170000;286.56;287.08;286.3;286.38;157460;0
Сбербанк;60;20240213;180000;286.37;287.49;286.37;287.49;288561;0
Сбербанк;60;20240213;190000;287.4;287.4;286.85;287.11;98966;0
Сбербанк;60;20240213;200000;287.04;287.15;287;287.12;31446;0
Сбербанк;60;20240213;210000;287.11;287.26;287.01;287.06;75184;0
Сбербанк;60;20240213;220000;287.05;287.14;287;287.02;43937;0
Сбербанк;60;20240213;230000;287.06;287.15;287.02;287.07;28623;0
Сбербанк;60;20240214;090000;287.07;287.07;287.07;287.07;5930;0
Сбербанк;60;20240214;100000;287.08;288.47;286.84;288.44;367613;0
Сбербанк;60;20240214;110000;288.44;290.6;288.42;290.06;974841;0
Сбербанк;60;20240214;120000;290.06;290.06;288.4;289.4;586650;0
Сбербанк;60;20240214;130000;289.4;289.75;289.08;289.73;198654;0
Сбербанк;60;20240214;140000;289.7;289.88;289.3;289.73;211643;0
Сбербанк;60;20240214;150000;289.68;289.9;288.6;288.6;285344;0
Сбербанк;60;20240214;160000;288.6;289.42;288.52;289.41;200969;0
Сбербанк;60;20240214;170000;289.42;289.68;289.19;289.56;162997;0
Сбербанк;60;20240214;180000;289.56;289.7;288.82;289.7;235208;0
Сбербанк;60;20240214;190000;289.37;289.64;289.25;289.37;93000;0
Сбербанк;60;20240214;200000;289.37;289.42;288.9;289.05;66064;0
Сбербанк;60;20240214;210000;289;289.04;288.56;288.7;109350;0
Сбербанк;60;20240214;220000;288.71;289.08;288.52;289.03;48506;0
Сбербанк;60;20240214;230000;289.04;289.24;288.83;289.06;40657;0
Сбербанк;60;20240215;090000;289.3;289.3;289.3;289.3;2375;0
Сбербанк;60;20240215;100000;289.26;290.45;287.63;288.28;751884;0
Сбербанк;60;20240215;110000;288.27;288.47;287.64;288.34;289125;0
Сбербанк;60;20240215;120000;288.34;288.84;288.2;288.63;213645;0
Сбербанк;60;20240215;130000;288.63;289.38;288.5;289.15;160987;0
Сбербанк;60;20240215;140000;289.08;289.53;288.92;289.3;174217;0
Сбербанк;60;20240215;150000;289.33;289.65;289;289.33;120904;0
Сбербанк;60;20240215;160000;289.33;289.68;289.21;289.25;126006;0
Сбербанк;60;20240215;170000;289.25;289.89;289.17;289.76;164887;0
Сбербанк;60;20240215;180000;289.79;290.1;289.61;290;307805;0
Сбербанк;60;20240215;190000;289.8;290.26;289.63;290.06;88062;0
Сбербанк;60;20240215;200000;290.07;290.3;289.76;289.98;60815;0
Сбербанк;60;20240215;210000;289.98;290.1;289.9;289.93;44238;0
Сбербанк;60;20240215;220000;289.98;290.08;289.9;290.06;26645;0
Сбербанк;60;20240215;230000;290.07;290.24;289.81;290.24;59634;0
Сбербанк;60;20240216;090000;290.47;290.47;290.47;290.47;2002;0
Сбербанк;60;20240216;100000;290.47;292.3;290.28;291.8;803771;0
Сбербанк;60;20240216;110000;291.8;292;291.12;291.43;266281;0
Сбербанк;60;20240216;120000;291.42;291.7;291.13;291.23;132891;0
Сбербанк;60;20240216;130000;291.24;291.9;290.75;290.99;427694;0
Сбербанк;60;20240216;140000;290.99;291.39;288.39;289.19;1157037;0
Сбербанк;60;20240216;150000;289.19;289.19;286.25;287.79;978926;0
Сбербанк;60;20240216;160000;287.79;288.31;286.94;287.99;399191;0
Сбербанк;60;20240216;170000;287.98;288;287.45;287.92;267619;0
Сбербанк;60;20240216;180000;287.96;288;287.21;288;359035;0
Сбербанк;60;20240216;190000;288;289.03;287.43;288.81;232141;0
Сбербанк;60;20240216;200000;288.84;288.9;287.93;287.99;102364;0
Сбербанк;60;20240216;210000;288;288.2;287.65;288.07;81972;0
Сбербанк;60;20240216;220000;288.09;288.5;287.9;287.99;58350;0
Сбербанк;60;20240216;230000;287.99;288.36;287.92;288.33;75421;0
Сбербанк;60;20240219;090000;288.51;288.51;288.51;288.51;5197;0
Сбербанк;60;20240219;100000;288.59;289.73;287.07;288.48;749471;0
Сбербанк;60;20240219;110000;288.49;288.49;287.9;288.33;190623;0
Сбербанк;60;20240219;120000;288.33;289.67;288.25;289.31;311836;0
Сбербанк;60;20240219;130000;289.3;289.98;289.17;289.2;274802;0
Сбербанк;60;20240219;140000;289.21;289.91;289.12;289.5;193162;0
Сбербанк;60;20240219;150000;289.5;289.9;289.45;289.6;122235;0
Сбербанк;60;20240219;160000;289.58;289.74;289.2;289.23;69214;0
Сбербанк;60;20240219;170000;289.23;289.56;289.04;289.35;100557;0
Сбербанк;60;20240219;180000;289.34;289.97;289;289;209297;0
Сбербанк;60;20240219;190000;289.1;289.73;289.06;289.22;69670;0
Сбербанк;60;20240219;200000;289.2;289.4;289.03;289.23;42830;0
Сбербанк;60;20240219;210000;289.23;289.48;289.2;289.47;19989;0
Сбербанк;60;20240219;220000;289.47;289.48;288.9;289.27;47159;0
Сбербанк;60;20240219;230000;289.28;289.28;288.9;288.93;26706;0
Сбербанк;60;20240220;090000;289.2;289.2;289.2;289.2;4105;0
Сбербанк;60;20240220;100000;289.23;289.28;287.8;288.33;333066;0
Сбербанк;60;20240220;110000;288.36;289.2;287.51;287.58;260787;0
Сбербанк;60;20240220;120000;287.57;287.84;286.43;287.21;498328;0
Сбербанк;60;20240220;130000;287.2;287.96;287;287.56;151287;0
Сбербанк;60;20240220;140000;287.54;287.64;287.17;287.35;115099;0
Сбербанк;60;20240220;150000;287.33;288.91;285.89;287.89;919242;0
Сбербанк;60;20240220;160000;287.95;288.36;286.92;287.18;166366;0
Сбербанк;60;20240220;170000;287.19;287.9;286.81;287.79;88923;0
Сбербанк;60;20240220;180000;287.78;287.8;286.02;287.17;286044;0
Сбербанк;60;20240220;190000;287.14;287.14;284.85;285.21;534691;0
Сбербанк;60;20240220;200000;285.2;285.21;283.68;284.81;520603;0
Сбербанк;60;20240220;210000;284.81;285.35;284.21;284.29;160005;0
Сбербанк;60;20240220;220000;284.29;284.6;283.29;284.3;349707;0
Сбербанк;60;20240220;230000;284.33;284.34;283.46;283.9;109008;0
Сбербанк;60;20240221;090000;283.9;283.9;283.9;283.9;10591;0
Сбербанк;60;20240221;100000;283.91;285.28;281.9;283.51;1170669;0
Сбербанк;60;20240221;110000;283.51;284.68;283.12;283.56;422825;0
Сбербанк;60;20240221;120000;283.55;284.2;283;283.28;349572;0
Сбербанк;60;20240221;130000;283.29;283.3;282.71;282.89;307083;0
Сбербанк;60;20240221;140000;282.88;282.9;280.2;281;712665;0
Сбербанк;60;20240221;150000;281;282.73;280.4;282.62;401132;0
Сбербанк;60;20240221;160000;282.62;284.38;281.47;283.84;522656;0
Сбербанк;60;20240221;170000;283.84;284.1;282.54;283.31;301944;0
Сбербанк;60;20240221;180000;283.3;283.31;281.55;281.55;207004;0
Сбербанк;60;20240221;190000;281.55;281.55;280.71;281.05;192158;0
Сбербанк;60;20240221;200000;281.04;282.02;280.98;281.7;116695;0
Сбербанк;60;20240221;210000;281.7;281.7;281.15;281.33;53266;0
Сбербанк;60;20240221;220000;281.31;281.9;281.27;281.86;45610;0
Сбербанк;60;20240221;230000;281.88;282.45;281.83;282;77666;0
Сбербанк;60;20240222;090000;282.1;282.1;282.1;282.1;6777;0
Сбербанк;60;20240222;100000;282.24;285.05;282.23;282.98;673819;0
Сбербанк;60;20240222;110000;282.95;283.69;282.93;283.58;243172;0
Сбербанк;60;20240222;120000;283.57;283.57;282.5;282.7;146898;0
Сбербанк;60;20240222;130000;282.7;283.7;282.68;283.43;146638;0
Сбербанк;60;20240222;140000;283.43;284.29;283.35;284.27;162678;0
Сбербанк;60;20240222;150000;284.27;284.3;283.69;283.73;174781;0
Сбербанк;60;20240222;160000;283.73;283.99;283.11;283.15;165380;0
Сбербанк;60;20240222;170000;283.16;283.55;282.7;283.29;193938;0
Сбербанк;60;20240222;180000;283.29;283.94;282.74;282.74;160146;0
Сбербанк;60;20240222;190000;282.1;283.24;282.1;283.06;92944;0
Сбербанк;60;20240222;200000;283.05;283.85;283.04;283.8;68967;0
Сбербанк;60;20240222;210000;283.79;284.01;283.46;283.95;68054;0
Сбербанк;60;20240222;220000;283.95;284.62;283.8;284.25;93103;0
Сбербанк;60;20240222;230000;284.23;284.88;284.17;284.77;120217;0
Сбербанк;60;20240226;090000;288.52;288.52;288.52;288.52;36281;0
Сбербанк;60;20240226;100000;288.52;288.7;287;288.03;1119669;0
Сбербанк;60;20240226;110000;288.03;288.49;287.51;288.48;277046;0
Сбербанк;60;20240226;120000;288.47;290.4;288.44;290.3;838712;0
Сбербанк;60;20240226;130000;290.29;290.62;289.38;289.81;340300;0
Сбербанк;60;20240226;140000;289.81;290.8;289.36;289.91;294214;0
Сбербанк;60;20240226;150000;289.9;290.5;289.88;290.45;196887;0
Сбербанк;60;20240226;160000;290.45;290.52;289.51;289.65;248427;0
Сбербанк;60;20240226;170000;289.64;290.29;289.59;290.09;151873;0
Сбербанк;60;20240226;180000;290.08;290.73;290.03;290.7;191732;0
Сбербанк;60;20240226;190000;290.7;291.17;290.31;290.64;226670;0
Сбербанк;60;20240226;200000;290.67;290.99;290.36;290.97;105959;0
Сбербанк;60;20240226;210000;290.97;290.98;290.68;290.76;50376;0
Сбербанк;60;20240226;220000;290.77;291;290.71;290.98;53124;0
Сбербанк;60;20240226;230000;290.98;291.3;290.9;291.25;165683;0
Сбербанк;60;20240227;090000;291.35;291.35;291.35;291.35;9380;0
Сбербанк;60;20240227;100000;291.34;293;290.55;292.93;836086;0
Сбербанк;60;20240227;110000;292.94;292.99;291.32;291.76;469371;0
Сбербанк;60;20240227;120000;291.76;292.25;291.21;291.63;302806;0
Сбербанк;60;20240227;130000;291.63;292.09;291.25;291.44;161253;0
Сбербанк;60;20240227;140000;291.44;291.61;290.7;290.74;281511;0
Сбербанк;60;20240227;150000;290.74;292.1;290.57;291.86;338268;0
Сбербанк;60;20240227;160000;291.85;291.98;291.6;291.77;132355;0
Сбербанк;60;20240227;170000;291.78;292.29;291.65;292;163326;0
Сбербанк;60;20240227;180000;292;292.52;292;292.52;208799;0
Сбербанк;60;20240227;190000;292.5;292.8;292.35;292.59;106697;0
Сбербанк;60;20240227;200000;292.59;292.68;292.52;292.52;45873;0
Сбербанк;60;20240227;210000;292.52;292.6;292.2;292.57;78761;0
Сбербанк;60;20240227;220000;292.57;292.63;292.44;292.63;64266;0
Сбербанк;60;20240227;230000;292.63;292.63;292.34;292.52;51731;0
Сбербанк;60;20240228;090000;292.6;292.6;292.6;292.6;11832;0
Сбербанк;60;20240228;100000;292.61;293.7;292.4;293.29;1069159;0
Сбербанк;60;20240228;110000;293.29;293.95;293.27;293.71;445325;0
Сбербанк;60;20240228;120000;293.7;293.83;293;293.12;363700;0
Сбербанк;60;20240228;130000;293.12;293.89;289.75;291.02;1437885;0
Сбербанк;60;20240228;140000;291.04;291.8;290.41;291.58;401120;0
Сбербанк;60;20240228;150000;291.59;292.96;291.2;292.18;292878;0
Сбербанк;60;20240228;160000;292.2;292.3;291.81;292.01;221055;0
Сбербанк;60;20240228;170000;292.01;292.75;292;292.54;168145;0
Сбербанк;60;20240228;180000;292.56;292.85;292.24;292.81;169791;0
Сбербанк;60;20240228;190000;292.8;292.8;291.5;291.79;133506;0
Сбербанк;60;20240228;200000;291.8;292.06;291.71;291.75;47735;0
Сбербанк;60;20240228;210000;291.74;291.97;291.59;291.68;56680;0
Сбербанк;60;20240228;220000;291.65;291.7;291.55;291.61;35295;0
Сбербанк;60;20240228;230000;291.61;291.79;291.5;291.75;78962;0
Сбербанк;60;20240229;090000;292.31;292.31;292.31;292.31;3826;0
Сбербанк;60;20240229;100000;292.3;292.99;291.5;291.5;312251;0
Сбербанк;60;20240229;110000;291.5;292.14;291.3;292.06;213086;0
Сбербанк;60;20240229;120000;292.04;292.67;292.02;292.3;150877;0
Сбербанк;60;20240229;130000;292.29;292.98;292.17;292.88;246011;0
Сбербанк;60;20240229;140000;292.88;292.91;292.39;292.6;235022;0
Сбербанк;60;20240229;150000;292.6;292.85;292.46;292.47;102372;0
Сбербанк;60;20240229;160000;292.46;292.8;292.46;292.66;117444;0
Сбербанк;60;20240229;170000;292.66;292.75;292.56;292.66;152183;0
Сбербанк;60;20240229;180000;292.67;293.2;292.65;293;350501;0
Сбербанк;60;20240229;190000;293;293.15;292.71;292.9;79103;0
Сбербанк;60;20240229;200000;292.85;292.96;292.62;292.65;59340;0
Сбербанк;60;20240229;210000;292.65;292.65;292.06;292.12;120016;0
Сбербанк;60;20240229;220000;292.12;292.47;292.07;292.28;78269;0
Сбербанк;60;20240229;230000;292.28;292.3;292.11;292.19;23393;0
Сбербанк;60;20240301;090000;292.2;292.2;292.2;292.2;7882;0
Сбербанк;60;20240301;100000;292.21;293.48;292.21;292.93;348596;0
Сбербанк;60;20240301;110000;292.95;293.08;292.5;292.59;181082;0
Сбербанк;60;20240301;120000;292.59;292.78;292.5;292.78;80690;0
Сбербанк;60;20240301;130000;292.78;292.96;292.71;292.85;100170;0
Сбербанк;60;20240301;140000;292.82;292.99;292.8;292.99;64496;0
Сбербанк;60;20240301;150000;292.99;292.99;292.8;292.98;149756;0
Сбербанк;60;20240301;160000;292.98;293.8;292.95;293.68;467431;0
Сбербанк;60;20240301;170000;293.68;294.4;293.68;294.29;409513;0
Сбербанк;60;20240301;180000;294.29;294.8;294.27;294.44;275310;0
Сбербанк;60;20240301;190000;294.37;294.66;294.27;294.29;91023;0
Сбербанк;60;20240301;200000;294.27;294.65;294.27;294.57;57230;0
Сбербанк;60;20240301;210000;294.57;294.73;294.5;294.55;70987;0
Сбербанк;60;20240301;220000;294.53;295.29;294.5;295.27;190809;0
Сбербанк;60;20240301;230000;295.27;295.88;295.27;295.38;217953;0
Сбербанк;60;20240304;090000;295.87;295.87;295.87;295.87;8365;0
Сбербанк;60;20240304;100000;295.8;297.49;295.8;296.98;944072;0
Сбербанк;60;20240304;110000;296.99;298;296.97;297.94;431303;0
Сбербанк;60;20240304;120000;297.92;298.49;297.84;298.24;584541;0
Сбербанк;60;20240304;130000;298.24;298.5;298;298.38;201869;0
Сбербанк;60;20240304;140000;298.38;298.8;298.26;298.65;298829;0
Сбербанк;60;20240304;150000;298.65;299;298.12;298.83;290185;0
Сбербанк;60;20240304;160000;298.83;299.5;298.75;299.46;359001;0
Сбербанк;60;20240304;170000;299.46;299.5;298.12;299.2;480123;0
Сбербанк;60;20240304;180000;299.21;299.46;298.75;298.97;115630;0
Сбербанк;60;20240304;190000;298.71;299.3;298.71;298.86;91125;0
Сбербанк;60;20240304;200000;298.87;299.1;298.84;298.97;62323;0
Сбербанк;60;20240304;210000;298.97;299.16;298.85;298.99;42943;0
Сбербанк;60;20240304;220000;298.98;299.12;298.88;299.12;61481;0
Сбербанк;60;20240304;230000;299.12;299.26;299.09;299.17;89201;0
Сбербанк;60;20240305;090000;299.33;299.33;299.33;299.33;6533;0
Сбербанк;60;20240305;100000;299.32;300.21;297.57;297.81;1530715;0
Сбербанк;60;20240305;110000;297.82;298.89;297.65;298.88;322946;0
Сбербанк;60;20240305;120000;298.87;298.89;297.93;298.89;238307;0
Сбербанк;60;20240305;130000;298.88;299.74;298.88;299.65;289653;0
Сбербанк;60;20240305;140000;299.64;299.89;299.43;299.43;246384;0
Сбербанк;60;20240305;150000;299.44;299.79;299.43;299.53;150245;0
Сбербанк;60;20240305;160000;299.55;299.83;299.25;299.75;121754;0
Сбербанк;60;20240305;170000;299.74;300.41;298.88;298.89;701281;0
Сбербанк;60;20240305;180000;298.89;299.26;298.7;298.7;221134;0
Сбербанк;60;20240305;190000;298.72;298.75;298.03;298.6;172078;0
Сбербанк;60;20240305;200000;298.6;298.97;298.55;298.64;44079;0
Сбербанк;60;20240305;210000;298.65;298.94;298.53;298.88;41769;0
Сбербанк;60;20240305;220000;298.87;298.88;298.54;298.55;32676;0
Сбербанк;60;20240305;230000;298.58;298.75;298.29;298.4;56080;0
Сбербанк;60;20240306;090000;298.2;298.2;298.2;298.2;8043;0
Сбербанк;60;20240306;100000;298.19;298.48;296.82;298.15;607241;0
Сбербанк;60;20240306;110000;298.13;298.75;298;298.15;160500;0
Сбербанк;60;20240306;120000;298.13;298.8;297.85;298.79;107924;0
Сбербанк;60;20240306;130000;298.79;299.33;298.7;299.1;173469;0
Сбербанк;60;20240306;140000;299.11;299.18;298.13;298.68;177482;0
Сбербанк;60;20240306;150000;298.68;299.01;298.52;298.55;93135;0
Сбербанк;60;20240306;160000;298.55;298.81;298.21;298.37;96179;0
Сбербанк;60;20240306;170000;298.34;298.63;298;298.32;97848;0
Сбербанк;60;20240306;180000;298.31;298.41;298.1;298.15;56973;0
Сбербанк;60;20240306;190000;298.1;298.27;298;298.27;42727;0
Сбербанк;60;20240306;200000;298.23;298.3;298;298.14;36622;0
Сбербанк;60;20240306;210000;298.14;298.21;297.89;297.92;43517;0
Сбербанк;60;20240306;220000;297.92;298.09;297.91;298.06;17008;0
Сбербанк;60;20240306;230000;298.06;298.07;297.54;297.71;56949;0
Сбербанк;60;20240307;090000;297.72;297.72;297.72;297.72;4892;0
Сбербанк;60;20240307;100000;297.72;299.16;297.24;298.68;362645;0
Сбербанк;60;20240307;110000;298.68;298.75;297.9;297.92;172170;0
Сбербанк;60;20240307;120000;297.92;298.95;297.59;298.03;284405;0
Сбербанк;60;20240307;130000;298.02;298.45;298.01;298.45;74667;0
Сбербанк;60;20240307;140000;298.45;298.99;298.17;298.84;185594;0
Сбербанк;60;20240307;150000;298.85;298.99;298.57;298.9;103180;0
Сбербанк;60;20240307;160000;298.9;299.45;298.86;299.44;242152;0
Сбербанк;60;20240307;170000;299.43;299.44;299.2;299.28;113689;0
Сбербанк;60;20240307;180000;299.28;299.38;298.81;299.38;119980;0
Сбербанк;60;20240307;190000;299.38;299.44;299.01;299.07;79297;0
Сбербанк;60;20240307;200000;299.07;299.4;299;299.21;41348;0
Сбербанк;60;20240307;210000;299.2;299.28;299.01;299.27;48633;0
Сбербанк;60;20240307;220000;299.26;299.57;299.25;299.54;103686;0
Сбербанк;60;20240307;230000;299.53;300.58;299.53;300.4;261941;0
Сбербанк;60;20240311;090000;301;301;301;301;14794;0
Сбербанк;60;20240311;100000;300.99;302.95;300.6;302.39;996601;0
Сбербанк;60;20240311;110000;302.39;302.56;298.88;300.7;1000414;0
Сбербанк;60;20240311;120000;300.69;302.32;299.79;300.96;559837;0
Сбербанк;60;20240311;130000;300.96;301.84;300.96;301.03;250477;0
Сбербанк;60;20240311;140000;301.04;301.21;300.8;301.05;114475;0
Сбербанк;60;20240311;150000;301.05;301.1;300;300.83;300993;0
Сбербанк;60;20240311;160000;300.82;300.85;300.13;300.45;141881;0
Сбербанк;60;20240311;170000;300.49;300.49;299.45;300.3;286631;0
Сбербанк;60;20240311;180000;300.3;300.3;299.8;300.05;121186;0
Сбербанк;60;20240311;190000;300.05;300.99;300.01;300.76;86651;0
Сбербанк;60;20240311;200000;300.75;300.76;300.16;300.25;28548;0
Сбербанк;60;20240311;210000;300.27;300.45;300.18;300.41;37863;0
Сбербанк;60;20240311;220000;300.44;300.49;300.15;300.16;60943;0
Сбербанк;60;20240311;230000;300.17;300.3;298.5;299.79;176900;0
Сбербанк;60;20240312;090000;299.6;299.6;299.6;299.6;16446;0
Сбербанк;60;20240312;100000;299.54;299.54;297.34;299.33;998720;0
Сбербанк;60;20240312;110000;299.34;299.75;298.56;299.59;229657;0
Сбербанк;60;20240312;120000;299.59;299.64;299;299.51;165683;0
Сбербанк;60;20240312;130000;299.51;300.19;299.5;300.17;268888;0
Сбербанк;60;20240312;140000;300.19;300.8;300.11;300.49;167609;0
Сбербанк;60;20240312;150000;300.49;300.5;299.84;300.2;168294;0
Сбербанк;60;20240312;160000;300.2;300.26;299.61;299.88;149206;0
Сбербанк;60;20240312;170000;299.87;300.48;299.3;300.11;230872;0
