<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ГАЗПРОМ ао;60;20240604;130000;123.53;124.4;123.49;123.88;263061;0
ГАЗПРОМ ао;60;20240604;140000;123.88;124.1;123.6;123.78;210591;0
ГАЗПРОМ ао;60;20240604;150000;123.77;123.97;123.55;123.97;184778;0
ГАЗПРОМ ао;60;20240604;160000;123.96;124.65;123.78;123.83;355617;0
ГАЗПРОМ ао;60;20240604;170000;123.82;124.36;123.82;124.18;206025;0
ГАЗПРОМ ао;60;20240604;180000;124.17;124.54;123.81;123.81;215033;0
ГАЗПРОМ ао;60;20240604;190000;123.83;124.19;123.64;124.07;84849;0
ГАЗПРОМ ао;60;20240604;200000;124.04;124.49;124.02;124.07;146025;0
ГАЗПРОМ ао;60;20240604;210000;124.07;124.43;124.06;124.34;84689;0
ГАЗПРОМ ао;60;20240604;220000;124.31;124.95;124.31;124.95;174655;0
ГАЗПРОМ ао;60;20240604;230000;124.95;125.16;124.73;125.1;131119;0
ГАЗПРОМ ао;60;20240605;090000;125.72;125.72;125.72;125.72;17788;0
ГАЗПРОМ ао;60;20240605;100000;125.72;126.5;125.27;125.38;820825;0
ГАЗПРОМ ао;60;20240605;110000;125.39;126.38;125.37;126.02;358659;0
ГАЗПРОМ ао;60;20240605;120000;126.02;126.09;125.35;125.59;371015;0
ГАЗПРОМ ао;60;20240605;130000;125.56;125.68;125.03;125.12;293678;0
ГАЗПРОМ ао;60;20240605;140000;125.12;125.63;124.38;125.38;499403;0
ГАЗПРОМ ао;60;20240605;150000;125.38;125.4;124.3;125.22;327092;0
ГАЗПРОМ ао;60;20240605;160000;125.22;125.22;124.7;124.8;153143;0
ГАЗПРОМ ао;60;20240605;170000;124.8;124.93;124.67;124.72;180048;0
ГАЗПРОМ ао;60;20240605;180000;124.72;124.73;124.35;124.35;110127;0
ГАЗПРОМ ао;60;20240605;190000;124.64;124.64;124.4;124.61;53616;0
ГАЗПРОМ ао;60;20240605;200000;124.61;124.66;124.05;124.2;113448;0
ГАЗПРОМ ао;60;20240605;210000;124.17;124.26;123.75;123.91;218056;0
ГАЗПРОМ ао;60;20240605;220000;123.92;124.3;123.63;124.13;169857;0
ГАЗПРОМ ао;60;20240605;230000;124.12;124.16;123.95;124.02;48464;0
ГАЗПРОМ ао;60;20240606;090000;124.1;124.1;124.1;124.1;2603;0
ГАЗПРОМ ао;60;20240606;100000;124.1;124.41;123.38;124.31;429827;0
ГАЗПРОМ ао;60;20240606;110000;124.32;124.94;124.19;124.6;232644;0
ГАЗПРОМ ао;60;20240606;120000;124.61;124.84;124.05;124.19;230354;0
ГАЗПРОМ ао;60;20240606;130000;124.19;124.37;123.69;123.94;200085;0
ГАЗПРОМ ао;60;20240606;140000;123.94;124.04;123.6;123.61;156098;0
ГАЗПРОМ ао;60;20240606;150000;123.61;124.2;123.5;124.04;213533;0
ГАЗПРОМ ао;60;20240606;160000;124.04;124.1;123.83;123.92;80207;0
ГАЗПРОМ ао;60;20240606;170000;123.92;124;123.5;123.7;157209;0
ГАЗПРОМ ао;60;20240606;180000;123.7;123.93;123.52;123.55;103078;0
ГАЗПРОМ ао;60;20240606;190000;123.7;123.77;123.4;123.68;70297;0
ГАЗПРОМ ао;60;20240606;200000;123.7;123.85;123.56;123.73;52769;0
ГАЗПРОМ ао;60;20240606;210000;123.75;123.9;123.69;123.85;24026;0
ГАЗПРОМ ао;60;20240606;220000;123.84;123.89;123.75;123.84;34488;0
ГАЗПРОМ ао;60;20240606;230000;123.85;123.87;123.4;123.6;81193;0
ГАЗПРОМ ао;60;20240607;090000;123.8;123.8;123.8;123.8;1811;0
ГАЗПРОМ ао;60;20240607;100000;123.8;124.29;123.68;123.9;358176;0
ГАЗПРОМ ао;60;20240607;110000;123.91;124.49;123.58;124.31;268688;0
ГАЗПРОМ ао;60;20240607;120000;124.31;124.5;123.71;124.25;356291;0
ГАЗПРОМ ао;60;20240607;130000;124.24;125.82;123.9;124.88;1011697;0
ГАЗПРОМ ао;60;20240607;140000;124.83;124.99;124;124.14;409667;0
ГАЗПРОМ ао;60;20240607;150000;124.14;124.32;123;123.62;703931;0
ГАЗПРОМ ао;60;20240607;160000;123.62;123.9;123.34;123.8;162191;0
ГАЗПРОМ ао;60;20240607;170000;123.8;124.05;123.56;123.69;169982;0
ГАЗПРОМ ао;60;20240607;180000;123.68;123.85;122.2;122.5;461033;0
ГАЗПРОМ ао;60;20240607;190000;122.55;122.91;122.16;122.8;397967;0
ГАЗПРОМ ао;60;20240607;200000;122.8;123.06;122.56;122.86;180995;0
ГАЗПРОМ ао;60;20240607;210000;122.86;123.14;122.72;123.03;118214;0
ГАЗПРОМ ао;60;20240607;220000;123.05;123.09;122.74;122.81;64097;0
ГАЗПРОМ ао;60;20240607;230000;122.81;122.99;122.71;122.78;90179;0
ГАЗПРОМ ао;60;20240610;090000;123.05;123.05;123.05;123.05;8664;0
ГАЗПРОМ ао;60;20240610;100000;123.08;123.64;122.22;123.42;732972;0
ГАЗПРОМ ао;60;20240610;110000;123.41;123.56;122.84;123.07;258114;0
ГАЗПРОМ ао;60;20240610;120000;123.06;123.23;121.55;122.16;756968;0
ГАЗПРОМ ао;60;20240610;130000;122.17;122.5;121.94;122.17;253665;0
ГАЗПРОМ ао;60;20240610;140000;122.11;122.4;120.56;120.93;904203;0
ГАЗПРОМ ао;60;20240610;150000;120.93;121.02;120.21;120.44;677528;0
ГАЗПРОМ ао;60;20240610;160000;120.45;121;120.37;120.82;378566;0
ГАЗПРОМ ао;60;20240610;170000;120.85;121;119.29;120.04;907128;0
ГАЗПРОМ ао;60;20240610;180000;120.04;120.31;117.9;118.45;1510920;0
ГАЗПРОМ ао;60;20240610;190000;118.45;118.79;117.54;118.41;962018;0
ГАЗПРОМ ао;60;20240610;200000;118.47;118.69;118.08;118.3;346775;0
ГАЗПРОМ ао;60;20240610;210000;118.34;119.2;118.26;118.95;397773;0
ГАЗПРОМ ао;60;20240610;220000;118.95;119.28;118.62;118.62;212145;0
ГАЗПРОМ ао;60;20240610;230000;118.63;119.06;118.45;119;216841;0
ГАЗПРОМ ао;60;20240611;090000;119.15;119.15;119.15;119.15;9407;0
ГАЗПРОМ ао;60;20240611;100000;119.15;119.34;117.9;118.77;977395;0
ГАЗПРОМ ао;60;20240611;110000;118.77;119.12;118.38;118.77;406450;0
ГАЗПРОМ ао;60;20240611;120000;118.77;118.96;117.9;117.91;576975;0
ГАЗПРОМ ао;60;20240611;130000;117.91;118;116.55;117.2;951066;0
ГАЗПРОМ ао;60;20240611;140000;117.2;117.96;116.33;117.5;1072042;0
ГАЗПРОМ ао;60;20240611;150000;117.51;117.54;116.73;117.11;578723;0
ГАЗПРОМ ао;60;20240611;160000;117.11;118.11;117.01;118.06;477530;0
ГАЗПРОМ ао;60;20240611;170000;118.06;118.33;117.53;117.94;436899;0
ГАЗПРОМ ао;60;20240611;180000;117.93;118.3;117.43;117.68;191837;0
ГАЗПРОМ ао;60;20240611;190000;117.7;118.19;117.7;118.16;122209;0
ГАЗПРОМ ао;60;20240611;200000;118.14;118.19;117.89;117.97;106503;0
ГАЗПРОМ ао;60;20240611;210000;117.96;118;117.46;117.67;157237;0
ГАЗПРОМ ао;60;20240611;220000;117.67;117.81;117.36;117.6;97949;0
ГАЗПРОМ ао;60;20240611;230000;117.6;117.71;117.53;117.53;88910;0
ГАЗПРОМ ао;60;20240613;090000;113;113;113;113;66009;0
ГАЗПРОМ ао;60;20240613;100000;113;116.09;112.07;114.64;1804921;0
ГАЗПРОМ ао;60;20240613;110000;114.64;116.2;114.61;116.19;590463;0
ГАЗПРОМ ао;60;20240613;120000;116.2;116.82;115.57;115.98;518956;0
ГАЗПРОМ ао;60;20240613;130000;115.99;116.47;115.76;116.13;201822;0
ГАЗПРОМ ао;60;20240613;140000;116.13;117.15;116.11;116.72;325950;0
ГАЗПРОМ ао;60;20240613;150000;116.72;119.7;116.71;118.98;956425;0
ГАЗПРОМ ао;60;20240613;160000;119;119.7;117.82;119.08;777063;0
ГАЗПРОМ ао;60;20240613;170000;119.08;119.7;118.1;119.42;579195;0
ГАЗПРОМ ао;60;20240613;180000;119.43;119.77;119.11;119.63;279626;0
ГАЗПРОМ ао;60;20240613;190000;119.65;119.86;118.93;119.74;284896;0
ГАЗПРОМ ао;60;20240613;200000;119.78;119.93;118.93;119.23;290480;0
ГАЗПРОМ ао;60;20240613;210000;119.24;119.4;118.86;118.95;165104;0
ГАЗПРОМ ао;60;20240613;220000;118.99;119.5;118.89;119.49;65335;0
ГАЗПРОМ ао;60;20240613;230000;119.48;119.65;119.41;119.63;118271;0
ГАЗПРОМ ао;60;20240614;090000;119.96;119.96;119.96;119.96;8886;0
ГАЗПРОМ ао;60;20240614;100000;119.95;121.25;119.65;120.28;1197828;0
ГАЗПРОМ ао;60;20240614;110000;120.29;120.6;119.55;119.73;392488;0
ГАЗПРОМ ао;60;20240614;120000;119.77;120.44;119.61;120.42;262813;0
ГАЗПРОМ ао;60;20240614;130000;120.42;120.49;119.61;119.84;259760;0
ГАЗПРОМ ао;60;20240614;140000;119.84;120.08;119.74;119.82;237194;0
ГАЗПРОМ ао;60;20240614;150000;119.81;119.9;118.89;119.57;425450;0
ГАЗПРОМ ао;60;20240614;160000;119.57;121.14;119.4;120.88;647860;0
ГАЗПРОМ ао;60;20240614;170000;120.89;121.84;120.77;121.52;684622;0
ГАЗПРОМ ао;60;20240614;180000;121.53;121.63;121.14;121.41;177309;0
ГАЗПРОМ ао;60;20240614;190000;121.54;122.01;121.09;121.82;266166;0
ГАЗПРОМ ао;60;20240614;200000;121.85;121.97;121.35;121.59;164218;0
ГАЗПРОМ ао;60;20240614;210000;121.59;121.59;121.25;121.52;104600;0
ГАЗПРОМ ао;60;20240614;220000;121.51;121.54;121.32;121.51;65624;0
ГАЗПРОМ ао;60;20240614;230000;121.5;121.77;121.42;121.65;109027;0
ГАЗПРОМ ао;60;20240617;090000;122.34;122.34;122.34;122.34;5476;0
ГАЗПРОМ ао;60;20240617;100000;122.34;122.68;121.59;121.85;710485;0
ГАЗПРОМ ао;60;20240617;110000;121.85;122.2;120.79;121.44;481433;0
ГАЗПРОМ ао;60;20240617;120000;121.44;121.99;121.15;121.94;256317;0
ГАЗПРОМ ао;60;20240617;130000;121.94;122.55;121.93;122.33;294634;0
ГАЗПРОМ ао;60;20240617;140000;122.33;122.53;122.16;122.41;164148;0
ГАЗПРОМ ао;60;20240617;150000;122.41;122.62;122.19;122.2;184862;0
ГАЗПРОМ ао;60;20240617;160000;122.2;122.34;122.03;122.03;113641;0
ГАЗПРОМ ао;60;20240617;170000;122.04;122.07;121.54;121.83;233998;0
ГАЗПРОМ ао;60;20240617;180000;121.84;121.93;121.56;121.56;117460;0
ГАЗПРОМ ао;60;20240617;190000;121.64;121.83;121.3;121.33;114534;0
ГАЗПРОМ ао;60;20240617;200000;121.33;121.77;121.03;121.65;82343;0
ГАЗПРОМ ао;60;20240617;210000;121.67;121.73;121.45;121.53;36807;0
ГАЗПРОМ ао;60;20240617;220000;121.5;121.64;121.38;121.53;48876;0
ГАЗПРОМ ао;60;20240617;230000;121.53;121.62;121.4;121.54;43449;0
ГАЗПРОМ ао;60;20240618;090000;121.54;121.54;121.54;121.54;1291;0
ГАЗПРОМ ао;60;20240618;100000;121.54;122.04;120.91;121.1;397663;0
ГАЗПРОМ ао;60;20240618;110000;121.1;121.1;120.45;120.75;326182;0
ГАЗПРОМ ао;60;20240618;120000;120.74;120.76;120.1;120.15;262686;0
ГАЗПРОМ ао;60;20240618;130000;120.15;121.15;120.13;120.79;247648;0
ГАЗПРОМ ао;60;20240618;140000;120.79;120.97;120.51;120.71;123904;0
ГАЗПРОМ ао;60;20240618;150000;120.7;120.74;119.17;119.56;465318;0
ГАЗПРОМ ао;60;20240618;160000;119.56;119.57;118.34;118.85;823996;0
ГАЗПРОМ ао;60;20240618;170000;118.86;119.5;118.66;118.67;373570;0
ГАЗПРОМ ао;60;20240618;180000;118.67;119.37;117.38;118.1;437460;0
ГАЗПРОМ ао;60;20240618;190000;118.24;118.3;117.18;118.14;267420;0
ГАЗПРОМ ао;60;20240618;200000;118.15;118.39;117.95;118;126176;0
ГАЗПРОМ ао;60;20240618;210000;118;118.37;117.95;118.31;88912;0
ГАЗПРОМ ао;60;20240618;220000;118.32;118.4;117.88;118.08;117909;0
ГАЗПРОМ ао;60;20240618;230000;118.07;118.07;117.89;118.02;32062;0
ГАЗПРОМ ао;60;20240619;090000;118.02;118.02;118.02;118.02;2009;0
ГАЗПРОМ ао;60;20240619;100000;118.05;118.09;115.85;117.11;823352;0
ГАЗПРОМ ао;60;20240619;110000;117.13;118.5;117.02;117.64;562571;0
ГАЗПРОМ ао;60;20240619;120000;117.64;118.23;116.39;116.57;345934;0
ГАЗПРОМ ао;60;20240619;130000;116.58;117;115.5;115.71;503638;0
ГАЗПРОМ ао;60;20240619;140000;115.71;116.8;114.88;116.64;777045;0
ГАЗПРОМ ао;60;20240619;150000;116.64;116.69;115.82;115.95;230758;0
ГАЗПРОМ ао;60;20240619;160000;115.98;116.11;114.23;114.7;574769;0
ГАЗПРОМ ао;60;20240619;170000;114.7;114.99;112.54;113.18;1491417;0
ГАЗПРОМ ао;60;20240619;180000;113.18;113.3;112.63;113.06;685621;0
ГАЗПРОМ ао;60;20240619;190000;113.1;113.9;112.81;113.6;359333;0
ГАЗПРОМ ао;60;20240619;200000;113.61;113.66;112.6;113.52;541204;0
ГАЗПРОМ ао;60;20240619;210000;113.52;113.96;113.37;113.87;297670;0
ГАЗПРОМ ао;60;20240619;220000;113.87;114.4;113.8;114.17;196408;0
ГАЗПРОМ ао;60;20240619;230000;114.17;114.2;113.8;113.85;78383;0
ГАЗПРОМ ао;60;20240620;090000;114.3;114.3;114.3;114.3;2877;0
ГАЗПРОМ ао;60;20240620;100000;114.14;116;114;115.44;942440;0
ГАЗПРОМ ао;60;20240620;110000;115.43;115.85;115.01;115.53;443087;0
ГАЗПРОМ ао;60;20240620;120000;115.51;115.51;113.56;114.34;767114;0
ГАЗПРОМ ао;60;20240620;130000;114.33;114.33;112.6;113.24;1227468;0
ГАЗПРОМ ао;60;20240620;140000;113.22;113.39;110.5;110.69;2970895;0
ГАЗПРОМ ао;60;20240620;150000;110.7;112.5;110;111.87;7346987;0
ГАЗПРОМ ао;60;20240620;160000;111.9;113.34;111.79;112.96;954442;0
ГАЗПРОМ ао;60;20240620;170000;112.96;114.94;112.42;114.88;927922;0
ГАЗПРОМ ао;60;20240620;180000;114.88;115.63;114.1;115.63;1005289;0
ГАЗПРОМ ао;60;20240620;190000;115.6;115.6;114.3;114.56;339548;0
ГАЗПРОМ ао;60;20240620;200000;114.61;115.29;114.53;115.25;164401;0
ГАЗПРОМ ао;60;20240620;210000;115.26;115.99;115.06;115.92;229948;0
ГАЗПРОМ ао;60;20240620;220000;115.92;116.39;115.68;115.87;208750;0
ГАЗПРОМ ао;60;20240620;230000;115.95;116;115.71;115.92;99266;0
ГАЗПРОМ ао;60;20240621;090000;116;116;116;116;3054;0
ГАЗПРОМ ао;60;20240621;100000;116.04;116.8;114.53;114.95;1135472;0
ГАЗПРОМ ао;60;20240621;110000;114.96;115.41;114.56;115.08;355785;0
ГАЗПРОМ ао;60;20240621;120000;115.07;115.2;114.14;114.23;348826;0
ГАЗПРОМ ао;60;20240621;130000;114.2;115.42;114.18;115.08;276927;0
ГАЗПРОМ ао;60;20240621;140000;115.06;116.28;115.06;115.93;410695;0
ГАЗПРОМ ао;60;20240621;150000;115.93;117.14;115.63;116.3;698300;0
ГАЗПРОМ ао;60;20240621;160000;116.3;117.25;116.01;116.38;458771;0
ГАЗПРОМ ао;60;20240621;170000;116.39;116.4;115.51;115.88;283854;0
ГАЗПРОМ ао;60;20240621;180000;115.87;116.06;115.5;115.57;178038;0
ГАЗПРОМ ао;60;20240621;190000;115.7;115.97;115.34;115.68;99744;0
ГАЗПРОМ ао;60;20240621;200000;115.68;115.73;115.34;115.65;83381;0
ГАЗПРОМ ао;60;20240621;210000;115.65;116.7;115.57;115.8;109955;0
ГАЗПРОМ ао;60;20240621;220000;115.79;115.85;115.55;115.61;70341;0
ГАЗПРОМ ао;60;20240621;230000;115.61;115.65;115.23;115.4;82443;0
ГАЗПРОМ ао;60;20240624;090000;115.4;115.4;115.4;115.4;30978;0
ГАЗПРОМ ао;60;20240624;100000;115.39;116.35;114.78;115.86;1029926;0
ГАЗПРОМ ао;60;20240624;110000;115.84;115.89;114.86;115.1;571568;0
ГАЗПРОМ ао;60;20240624;120000;115.11;115.22;114.2;114.51;479596;0
ГАЗПРОМ ао;60;20240624;130000;114.5;114.85;113.88;114.85;326782;0
ГАЗПРОМ ао;60;20240624;140000;114.85;115;114.27;114.39;194371;0
ГАЗПРОМ ао;60;20240624;150000;114.38;114.39;113.99;114.24;218753;0
ГАЗПРОМ ао;60;20240624;160000;114.23;114.52;114.03;114.51;144631;0
ГАЗПРОМ ао;60;20240624;170000;114.52;114.52;114;114.13;175972;0
ГАЗПРОМ ао;60;20240624;180000;114.13;114.27;113.2;113.5;263767;0
ГАЗПРОМ ао;60;20240624;190000;113.69;113.88;113.38;113.88;122359;0
ГАЗПРОМ ао;60;20240624;200000;113.88;114.1;113.65;113.67;86399;0
ГАЗПРОМ ао;60;20240624;210000;113.65;113.94;113.55;113.67;52211;0
ГАЗПРОМ ао;60;20240624;220000;113.66;113.88;113.51;113.85;48471;0
ГАЗПРОМ ао;60;20240624;230000;113.85;113.9;113.66;113.67;54968;0
ГАЗПРОМ ао;60;20240625;090000;114.01;114.01;114.01;114.01;1388;0
ГАЗПРОМ ао;60;20240625;100000;114;114.45;112.92;113.51;471017;0
ГАЗПРОМ ао;60;20240625;110000;113.52;113.74;112.46;112.54;374830;0
ГАЗПРОМ ао;60;20240625;120000;112.53;113.45;112.46;113.04;273754;0
ГАЗПРОМ ао;60;20240625;130000;113.05;113.98;113.05;113.7;230725;0
ГАЗПРОМ ао;60;20240625;140000;113.69;114.21;112.8;113.11;354299;0
ГАЗПРОМ ао;60;20240625;150000;113.11;113.5;112.94;113.5;129514;0
ГАЗПРОМ ао;60;20240625;160000;113.5;113.99;113.38;113.69;203925;0
ГАЗПРОМ ао;60;20240625;170000;113.7;113.7;113.28;113.45;158450;0
ГАЗПРОМ ао;60;20240625;180000;113.46;113.79;113.39;113.79;240444;0
ГАЗПРОМ ао;60;20240625;190000;113.89;114.97;113.73;114.78;427945;0
ГАЗПРОМ ао;60;20240625;200000;114.78;114.9;114.43;114.62;83865;0
ГАЗПРОМ ао;60;20240625;210000;114.67;114.88;114.41;114.81;59310;0
ГАЗПРОМ ао;60;20240625;220000;114.8;115;114.7;114.86;99051;0
ГАЗПРОМ ао;60;20240625;230000;114.84;115.09;114.78;114.97;100633;0
ГАЗПРОМ ао;60;20240626;090000;115.02;115.02;115.02;115.02;938;0
ГАЗПРОМ ао;60;20240626;100000;115.05;116.2;114.65;115.92;842987;0
ГАЗПРОМ ао;60;20240626;110000;115.93;116.4;115.61;115.67;558212;0
ГАЗПРОМ ао;60;20240626;120000;115.66;116.3;115.44;115.96;238726;0
ГАЗПРОМ ао;60;20240626;130000;115.96;117.25;115.62;116.46;849323;0
ГАЗПРОМ ао;60;20240626;140000;116.49;117.05;116.2;116.45;316119;0
ГАЗПРОМ ао;60;20240626;150000;116.46;116.82;116.1;116.2;223790;0
ГАЗПРОМ ао;60;20240626;160000;116.2;116.61;116.1;116.4;132560;0
ГАЗПРОМ ао;60;20240626;170000;116.4;116.5;115.73;116.17;199084;0
ГАЗПРОМ ао;60;20240626;180000;116.15;116.89;115.94;116.89;154533;0
ГАЗПРОМ ао;60;20240626;190000;116.87;116.87;116.54;116.68;158556;0
ГАЗПРОМ ао;60;20240626;200000;116.67;116.78;116.44;116.63;58923;0
ГАЗПРОМ ао;60;20240626;210000;116.63;116.8;116.61;116.79;57845;0
ГАЗПРОМ ао;60;20240626;220000;116.79;116.9;116.69;116.8;65019;0
ГАЗПРОМ ао;60;20240626;230000;116.8;117.05;116.76;117;111268;0
ГАЗПРОМ ао;60;20240627;090000;117.05;117.05;117.05;117.05;2391;0
ГАЗПРОМ ао;60;20240627;100000;117.05;118.37;116.57;117.06;1092165;0
ГАЗПРОМ ао;60;20240627;110000;117.06;117.38;116.58;117.14;304580;0
ГАЗПРОМ ао;60;20240627;120000;117.11;117.14;116;116.41;350471;0
ГАЗПРОМ ао;60;20240627;130000;116.41;116.85;116.15;116.68;191742;0
ГАЗПРОМ ао;60;20240627;140000;116.68;116.86;116.42;116.59;149244;0
ГАЗПРОМ ао;60;20240627;150000;116.6;117.1;116.57;116.97;160807;0
ГАЗПРОМ ао;60;20240627;160000;116.98;117.04;116.62;116.71;131632;0
ГАЗПРОМ ао;60;20240627;170000;116.7;116.73;116.17;116.3;162817;0
ГАЗПРОМ ао;60;20240627;180000;116.31;116.4;116.02;116.02;112024;0
ГАЗПРОМ ао;60;20240627;190000;116.18;116.38;116.01;116.25;52208;0
ГАЗПРОМ ао;60;20240627;200000;116.25;116.4;116.11;116.39;50772;0
ГАЗПРОМ ао;60;20240627;210000;116.39;116.41;116.12;116.21;41199;0
ГАЗПРОМ ао;60;20240627;220000;116.24;116.4;115.92;115.94;96505;0
ГАЗПРОМ ао;60;20240627;230000;115.93;115.93;115.4;115.65;194511;0
ГАЗПРОМ ао;60;20240628;090000;116.33;116.33;116.33;116.33;16040;0
ГАЗПРОМ ао;60;20240628;100000;116.33;116.65;115.66;115.87;454794;0
ГАЗПРОМ ао;60;20240628;110000;115.87;116.09;115.65;115.8;229158;0
ГАЗПРОМ ао;60;20240628;120000;115.8;116;114.88;115.49;495255;0
ГАЗПРОМ ао;60;20240628;130000;115.49;115.99;115.11;115.5;278762;0
ГАЗПРОМ ао;60;20240628;140000;115.51;115.69;115.11;115.12;116047;0
ГАЗПРОМ ао;60;20240628;150000;115.13;115.51;115.02;115.5;120265;0
ГАЗПРОМ ао;60;20240628;160000;115.49;115.8;115.31;115.53;139828;0
ГАЗПРОМ ао;60;20240628;170000;115.53;116.24;115.53;115.97;160282;0
ГАЗПРОМ ао;60;20240628;180000;115.96;116.01;115.57;116;91859;0
ГАЗПРОМ ао;60;20240628;190000;115.98;116.06;115.78;115.86;54093;0
ГАЗПРОМ ао;60;20240628;200000;115.86;115.87;115.57;115.72;50658;0
ГАЗПРОМ ао;60;20240628;210000;115.74;115.84;115.61;115.8;33709;0
ГАЗПРОМ ао;60;20240628;220000;115.82;115.99;115.73;115.77;53832;0
ГАЗПРОМ ао;60;20240628;230000;115.77;116.06;115.7;115.94;102452;0
ГАЗПРОМ ао;60;20240701;090000;116;116;116;116;2959;0
ГАЗПРОМ ао;60;20240701;100000;116.05;116.69;116;116.26;344342;0
ГАЗПРОМ ао;60;20240701;110000;116.25;117.3;116.13;117;382419;0
ГАЗПРОМ ао;60;20240701;120000;117;117.26;116.67;116.74;285757;0
ГАЗПРОМ ао;60;20240701;130000;116.74;117.8;116.69;117.49;348431;0
ГАЗПРОМ ао;60;20240701;140000;117.48;118.4;117.46;118.37;494574;0
ГАЗПРОМ ао;60;20240701;150000;118.37;118.86;118.09;118.24;463256;0
ГАЗПРОМ ао;60;20240701;160000;118.28;119.99;118.23;119.45;1165041;0
ГАЗПРОМ ао;60;20240701;170000;119.46;119.87;119.08;119.69;466811;0
ГАЗПРОМ ао;60;20240701;180000;119.69;119.89;119.22;119.62;250924;0
ГАЗПРОМ ао;60;20240701;190000;119.62;119.93;119.4;119.93;222180;0
ГАЗПРОМ ао;60;20240701;200000;119.93;120.45;119.89;120.37;412400;0
ГАЗПРОМ ао;60;20240701;210000;120.36;121.82;120.33;121.26;658550;0
ГАЗПРОМ ао;60;20240701;220000;121.27;121.55;121.24;121.46;238495;0
ГАЗПРОМ ао;60;20240701;230000;121.47;121.63;121.3;121.4;263765;0
ГАЗПРОМ ао;60;20240702;090000;121.4;121.4;121.4;121.4;9812;0
ГАЗПРОМ ао;60;20240702;100000;121.4;122.49;120.76;122.22;1699222;0
ГАЗПРОМ ао;60;20240702;110000;122.21;122.26;120.82;121.24;860319;0
ГАЗПРОМ ао;60;20240702;120000;121.23;121.67;121.04;121.27;343353;0
ГАЗПРОМ ао;60;20240702;130000;121.27;121.81;121.14;121.5;316398;0
ГАЗПРОМ ао;60;20240702;140000;121.5;124.19;121.43;123.86;1542709;0
ГАЗПРОМ ао;60;20240702;150000;123.86;126.39;123.78;126.21;2868187;0
ГАЗПРОМ ао;60;20240702;160000;126.21;127.25;125.42;126.01;2470633;0
ГАЗПРОМ ао;60;20240702;170000;126;127;125.7;126.82;1160984;0
ГАЗПРОМ ао;60;20240702;180000;126.83;126.88;126.08;126.63;555122;0
ГАЗПРОМ ао;60;20240702;190000;126.69;126.7;125.91;126.15;415613;0
ГАЗПРОМ ао;60;20240702;200000;126.19;126.21;125.76;126.1;250807;0
ГАЗПРОМ ао;60;20240702;210000;126.12;126.57;125.97;126.02;233184;0
ГАЗПРОМ ао;60;20240702;220000;126.01;126.45;125.9;126.38;152715;0
ГАЗПРОМ ао;60;20240702;230000;126.34;126.39;126.19;126.2;130937;0
ГАЗПРОМ ао;60;20240703;090000;126.22;126.22;126.22;126.22;10821;0
ГАЗПРОМ ао;60;20240703;100000;126.25;127.6;124.7;125.68;2439733;0
ГАЗПРОМ ао;60;20240703;110000;125.68;125.82;125.02;125.44;551411;0
ГАЗПРОМ ао;60;20240703;120000;125.43;128.39;125.25;128.21;2005881;0
ГАЗПРОМ ао;60;20240703;130000;128.2;129.45;127.75;128.1;3528849;0
ГАЗПРОМ ао;60;20240703;140000;128.09;128.96;127.73;128;1167721;0
ГАЗПРОМ ао;60;20240703;150000;127.99;128.21;127.5;127.63;926155;0
ГАЗПРОМ ао;60;20240703;160000;127.63;127.8;125.8;126.2;1687617;0
ГАЗПРОМ ао;60;20240703;170000;126.2;126.49;125.39;125.6;1292758;0
ГАЗПРОМ ао;60;20240703;180000;125.6;126.29;125.53;126.29;607433;0
ГАЗПРОМ ао;60;20240703;190000;126.28;126.29;124.14;124.4;1213936;0
ГАЗПРОМ ао;60;20240703;200000;124.4;125.49;124.18;125.31;482292;0
ГАЗПРОМ ао;60;20240703;210000;125.3;125.3;124.56;124.68;259757;0
ГАЗПРОМ ао;60;20240703;220000;124.68;125.15;124.61;124.8;216432;0
ГАЗПРОМ ао;60;20240703;230000;124.8;125.12;124.8;124.96;146130;0
ГАЗПРОМ ао;60;20240704;090000;125;125;125;125;7083;0
ГАЗПРОМ ао;60;20240704;100000;125.01;125.9;123.76;124.65;1472615;0
ГАЗПРОМ ао;60;20240704;110000;124.65;126.8;124.52;125.83;1243267;0
ГАЗПРОМ ао;60;20240704;120000;125.83;125.97;124.84;125.4;489989;0
ГАЗПРОМ ао;60;20240704;130000;125.4;125.6;124.05;124.56;561291;0
ГАЗПРОМ ао;60;20240704;140000;124.56;125.07;124.1;124.58;369014;0
ГАЗПРОМ ао;60;20240704;150000;124.58;124.84;124.37;124.42;196820;0
ГАЗПРОМ ао;60;20240704;160000;124.43;124.65;122.3;122.76;1617282;0
ГАЗПРОМ ао;60;20240704;170000;122.76;123.25;122.1;122.86;887711;0
ГАЗПРОМ ао;60;20240704;180000;122.86;123.11;122.43;122.61;388099;0
ГАЗПРОМ ао;60;20240704;190000;122.61;123.12;122.23;122.83;304513;0
ГАЗПРОМ ао;60;20240704;200000;122.85;122.95;122.41;122.47;129608;0
ГАЗПРОМ ао;60;20240704;210000;122.48;122.74;122.41;122.61;86202;0
ГАЗПРОМ ао;60;20240704;220000;122.61;122.81;122.5;122.55;96532;0
